,Language,a,b,c,d,prompts
359,HR,gorila,organizam,čovjek_,"['primat', 'kralježnjak', 'stvor', 'zvijer', 'biće', 'životinja', 'organizam', 'fauna', 'plodvaš', 'hominid', 'svitkovac', 'viši_sisavac', 'sisavac', 'čovjekoliki_majmun', 'živo_biće', 'placentalni_sisavac', 'lubanjac', 'fizički_fizički_entitet', 'živa_stvar']","Odnos između riječi ""gorila"" i ""organizam"" jednak je odnosu između riječi ""čovjek_"" i "
360,DE,Falke,Vogel,Truthahn,"['Federvieh', 'Vogel', 'Wirbeltier', 'Geflügel', 'Geschöpf', 'Wildtier', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Chordatier', 'Hausgeflügel', 'lebendes_Wesen', 'Hühnervogel', 'Schädeltier', 'Galliformes', 'Lebewesen', 'Fasanenartige']","""Falke"" ist zu ""Vogel"" wie ""Truthahn"" ist zu "
361,DE,Büffel,Wirbeltier,Tiger,"['Katzenartige', 'Katze', 'Wildtier', 'Tier', 'Organismus', 'Fauna', 'Plazentatier', 'Fleischfresser', 'Chordatier', 'Eutheria', 'Säugetier', 'Mammalia', 'lebendes_Wesen', 'höheres_Säugetier', 'Schädeltier', 'Großkatze', 'Felidae', 'Raubtier,Großwild']","""Büffel"" ist zu ""Wirbeltier"" wie ""Tiger"" ist zu "
362,DE,Schmetterling,Insekt,Truthahn,"['Federvieh', 'Vogel', 'Wirbeltier', 'Geflügel', 'Geschöpf', 'Wildtier', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Chordatier', 'Hausgeflügel', 'lebendes_Wesen', 'Hühnervogel', 'Schädeltier', 'Galliformes', 'Lebewesen', 'Fasanenartige']","""Schmetterling"" ist zu ""Insekt"" wie ""Truthahn"" ist zu "
363,DE,Pony,Organismus,Kakerlake,"['Insekt', 'Invertebrata', 'Geschöpf', 'Wildtier', 'Dictyoptera', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Gliederfüßer', 'lebendes_Wesen', 'physische_Entität', 'Lebewesen']","""Pony"" ist zu ""Organismus"" wie ""Kakerlake"" ist zu "
364,DE,Ente,Wasservogel,Ziege,"['Rinderartige', 'Säugetier', 'Wirbeltier', 'Huftier', 'Wildtier', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Plazentatier', 'Artiodactyla', 'Chordatier', 'Eutheria', 'Mammalia', 'lebendes_Wesen', 'höheres_Säugetier', 'Schädeltier', 'Hufsäugetier', 'Paarhufer', 'paarhufiges_Säugetier', 'Lebewesen', 'Pflanzenfresser,Hornträger']","""Ente"" ist zu ""Wasservogel"" wie ""Ziege"" ist zu "
365,DE,Schakal,domestiziertes_Tier,Büffel,"['Rinderartige', 'Säugetier', 'Bison', 'Rind', 'Wirbeltier', 'Geschöpf', 'Huftier', 'Wildtier', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Plazentatier', 'Artiodactyla', 'Wiederkäuer', 'Chordatier', 'Eutheria', 'Mammalia', 'Bovinae', 'lebendes_Wesen', 'höheres_Säugetier', 'Schädeltier', 'physisches_Hufsäugetier', 'physische_Entität', 'Paarhufer', 'paarhufiges_Säugetier', 'Lebewesen', 'Hornträger']","""Schakal"" ist zu ""domestiziertes_Tier"" wie ""Büffel"" ist zu "
366,DE,Ameise,Insekt,Ameise,"['Insekt', 'Invertebrata', 'Geschöpf', 'Wildtier', 'Hymenoptera', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Gliederfüßer', 'hymenopterisches_Insekt', 'lebendes_Wesen', 'physischer_Hautflügler', 'physische_Entität', 'Hautflügler', 'Lebewesen']","""Ameise"" ist zu ""Insekt"" wie ""Ameise"" ist zu "
367,DE,Katze,Organismus,Eichhörnchen,"['Nagetier', 'Wirbeltier', 'Geschöpf', 'Wildtier', 'Tier', 'Organismus', 'Fauna', 'Plazentatier', 'Chordatier', 'Eutheria', 'Säugetier', 'Mammalia', 'Nager', 'lebendes_Wesen', 'Lebewesen', 'höheres_Säugetier', 'Schädeltier', 'Waldbewohner,Hörnchen']","""Katze"" ist zu ""Organismus"" wie ""Eichhörnchen"" ist zu "
368,DE,Schakal,physische_Entität,Adler,"['Raubvogel', 'Vogel', 'Wirbeltier', 'Geschöpf', 'Wildtier', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Chordatier', 'lebendes_Wesen', 'Schädeltier', 'Greifvogel', 'Lebewesen', 'Accipitridae']","""Schakal"" ist zu ""physische_Entität"" wie ""Adler"" ist zu "
369,DE,Tiger,Organismus,Ente,"['Federvieh', 'Vogel', 'Wirbeltier', 'Geflügel', 'Geschöpf', 'Wildtier', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Chordatier', 'Hausgeflügel', 'Wasservogel', 'lebendes_Wesen', 'Gänsevogel', 'Schädeltier', 'Lebewesen', 'Schwimmvogel']","""Tiger"" ist zu ""Organismus"" wie ""Ente"" ist zu "
370,DE,Schmetterling,Organismus,Pony,"['Rinderartige', 'Säugetier', 'Pferd', 'Wirbeltier', 'Geschöpf', 'Wildtier', 'Tier', 'Organismus', 'Fauna', 'Plazentatier', 'Eutheria', 'Pferdeartig', 'Mammalia', 'Einhufer', 'Lebewesen', 'Unpaarhufer', 'lebendes_Wesen', 'Perissodactyla', 'höheres_Säugetier', 'Schädeltier', 'Huftier', 'physische_Entität', 'Hauspferd', 'domestiziertes_Tier,Pflanzenfresser']","""Schmetterling"" ist zu ""Organismus"" wie ""Pony"" ist zu "
371,DE,Hund,Plazentatier,Pony,"['Rinderartige', 'Säugetier', 'Pferd', 'Wirbeltier', 'Geschöpf', 'Wildtier', 'Tier', 'Organismus', 'Fauna', 'Plazentatier', 'Eutheria', 'Pferdeartig', 'Mammalia', 'Einhufer', 'Lebewesen', 'Unpaarhufer', 'lebendes_Wesen', 'Perissodactyla', 'höheres_Säugetier', 'Schädeltier', 'Huftier', 'physische_Entität', 'Hauspferd', 'domestiziertes_Tier,Pflanzenfresser']","""Hund"" ist zu ""Plazentatier"" wie ""Pony"" ist zu "
372,DE,Gorilla,Fauna,Gans,"['Federvieh', 'Vogel', 'Wirbeltier', 'Geflügel', 'Geschöpf', 'Wildtier', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Chordatier', 'Hausgeflügel', 'Wasservogel', 'lebendes_Wesen', 'Gänsevogel', 'Schädeltier', 'Lebewesen', 'Nutztier,Weibchen']","""Gorilla"" ist zu ""Fauna"" wie ""Gans"" ist zu "
373,DE,Fuchs,Fleischfresser,Orang-Utan,"['Primat', 'Wirbeltier', 'Geschöpf', 'Wildtier', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Plazentatier', 'Homonide', 'Chordatier', 'Eutheria', 'Säugetier', 'Affe', 'Mammalia', 'lebendes_Wesen', 'höheres_Säugetier', 'Schädeltier', 'physische_Entität', 'Lebewesen', 'Menschenaffe,Pflanzenfresser']","""Fuchs"" ist zu ""Fleischfresser"" wie ""Orang-Utan"" ist zu "
374,DE,Schmetterling,Geschöpf,Hirsch,"['Rinderartige', 'Säugetier', 'Wirbeltier', 'Geschöpf', 'Huftier', 'Wildtier', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Plazentatier', 'Artiodactyla', 'Wiederkäuer', 'Chordatier', 'Eutheria', 'Mammalia', 'Bovinae', 'lebendes_Wesen', 'höheres_Säugetier', 'Schädeltier', 'physisches_Hufsäugetier', 'physische_Entität', 'Paarhufer', 'paarhufiges_Säugetier', 'Lebewesen', 'Geweihträger,Cervidae']","""Schmetterling"" ist zu ""Geschöpf"" wie ""Hirsch"" ist zu "
375,DE,Tiger,Fauna,Kojote,"['hundeartig', 'Wirbeltier', 'Geschöpf', 'Wildtier', 'Canide', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Plazentatier', 'Fleischfresser', 'Chordatier', 'Eutheria', 'Säugetier', 'Mammalia', 'lebendes_Wesen', 'Fortbewegung', 'höheres_Säugetier', 'Schädeltier', 'domestiziertes_Tier', 'physische_Entität', 'Haustier', 'Lebewesen', 'Raubtier,Steppenwolf']","""Tiger"" ist zu ""Fauna"" wie ""Kojote"" ist zu "
376,DE,Gibbon,Plazentatier,Schakal,"['hundeartig', 'Wirbeltier', 'Geschöpf', 'Wildtier', 'Canide', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Plazentatier', 'Fleischfresser', 'Chordatier', 'Eutheria', 'Säugetier', 'Mammalia', 'lebendes_Wesen', 'Fortbewegung', 'höheres_Säugetier', 'Schädeltier', 'domestiziertes_Tier', 'physische_Entität', 'Haustier', 'Lebewesen', 'Wildhund,Raubtier,nachtaktiv']","""Gibbon"" ist zu ""Plazentatier"" wie ""Schakal"" ist zu "
377,DE,Wolf,physische_Entität,Kojote,"['hundeartig', 'Wirbeltier', 'Geschöpf', 'Wildtier', 'Canide', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Plazentatier', 'Fleischfresser', 'Chordatier', 'Eutheria', 'Säugetier', 'Mammalia', 'lebendes_Wesen', 'Fortbewegung', 'höheres_Säugetier', 'Schädeltier', 'domestiziertes_Tier', 'physische_Entität', 'Haustier', 'Lebewesen', 'Raubtier,Steppenwolf']","""Wolf"" ist zu ""physische_Entität"" wie ""Kojote"" ist zu "
378,DE,Falke,Fauna,Biene,"['Insekt', 'Invertebrata', 'Geschöpf', 'Wildtier', 'Hymenoptera', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Gliederfüßer', 'hymenopterisches_Insekt', 'lebendes_Wesen', 'Hautflügler', 'Lebewesen', 'Bestäuberinsekt,Stechimme']","""Falke"" ist zu ""Fauna"" wie ""Biene"" ist zu "
379,DE,Schakal,Fauna,Hirsch,"['Rinderartige', 'Säugetier', 'Wirbeltier', 'Geschöpf', 'Huftier', 'Wildtier', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Plazentatier', 'Artiodactyla', 'Wiederkäuer', 'Chordatier', 'Eutheria', 'Mammalia', 'Bovinae', 'lebendes_Wesen', 'höheres_Säugetier', 'Schädeltier', 'physisches_Hufsäugetier', 'physische_Entität', 'Paarhufer', 'paarhufiges_Säugetier', 'Lebewesen', 'Geweihträger,Cervidae']","""Schakal"" ist zu ""Fauna"" wie ""Hirsch"" ist zu "
380,DE,Löwe,Fauna,Wolf,"['hundeartig', 'Wirbeltier', 'Geschöpf', 'Wildtier', 'Canide', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Plazentatier', 'Fleischfresser', 'Chordatier', 'Eutheria', 'Säugetier', 'Mammalia', 'lebendes_Wesen', 'Fortbewegung', 'höheres_Säugetier', 'Schädeltier', 'domestiziertes_Tier', 'physische_Entität', 'Haustier', 'Lebewesen', 'Raubtier,Rudeltier']","""Löwe"" ist zu ""Fauna"" wie ""Wolf"" ist zu "
381,DE,Fuchs,Fauna,Ameise,"['Insekt', 'Invertebrata', 'Geschöpf', 'Wildtier', 'Hymenoptera', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Gliederfüßer', 'hymenopterisches_Insekt', 'lebendes_Wesen', 'physischer_Hautflügler', 'physische_Entität', 'Hautflügler', 'Lebewesen']","""Fuchs"" ist zu ""Fauna"" wie ""Ameise"" ist zu "
382,DE,Jaguar,Fleischfresser,Maus,"['Nagetier', 'Wirbeltier', 'Geschöpf', 'Wildtier', 'Tier', 'Organismus', 'Fauna', 'Plazentatier', 'Chordatier', 'Eutheria', 'Säugetier', 'Mammalia', 'Nager', 'lebendes_Wesen', 'Lebewesen', 'höheres_Säugetier', 'Schädeltier', 'Alttweltmaus,nachtaktiv']","""Jaguar"" ist zu ""Fleischfresser"" wie ""Maus"" ist zu "
383,DE,Eule,Wirbeltier,Hund,"['hundeartig', 'Wirbeltier', 'Geschöpf', 'Wildtier', 'Canide', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Plazentatier', 'Fleischfresser', 'Chordatier', 'Eutheria', 'Säugetier', 'Mammalia', 'lebendes_Wesen', 'Fortbewegung', 'höheres_Säugetier', 'Schädeltier', 'domestiziertes_Tier', 'physische_Entität', 'Haustier', 'Lebewesen', 'Rudeltier']","""Eule"" ist zu ""Wirbeltier"" wie ""Hund"" ist zu "
384,DE,Pony,Fauna,Schmetterling,"['Insekt', 'Geschöpf', 'Wildtier', 'Lepidoptera', 'Tier', 'Organismus', 'Fauna', 'Gliederfüßer', 'Schmetterlingsfamilie', 'lebendes_Wesen', 'Lebewesen', 'Sechsfüßer']","""Pony"" ist zu ""Fauna"" wie ""Schmetterling"" ist zu "
385,DE,Löwe,Katze,Biene,"['Insekt', 'Invertebrata', 'Geschöpf', 'Wildtier', 'Hymenoptera', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Gliederfüßer', 'hymenopterisches_Insekt', 'lebendes_Wesen', 'Hautflügler', 'Lebewesen', 'Bestäuberinsekt,Stechimme']","""Löwe"" ist zu ""Katze"" wie ""Biene"" ist zu "
386,DE,Leopard,Fauna,Truthahn,"['Federvieh', 'Vogel', 'Wirbeltier', 'Geflügel', 'Geschöpf', 'Wildtier', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Chordatier', 'Hausgeflügel', 'lebendes_Wesen', 'Hühnervogel', 'Schädeltier', 'Galliformes', 'Lebewesen', 'Fasanenartige']","""Leopard"" ist zu ""Fauna"" wie ""Truthahn"" ist zu "
387,DE,Ameise,plazental,Katze,"['Katzenartige', 'Wildtier', 'Tier', 'Organismus', 'Fauna', 'Plazentatier', 'Fleischfresser', 'Chordatier', 'Felidae', 'Eutheria', 'Säugetier', 'Mammalia', 'lebendes_Wesen', 'höheres_Säugetier', 'Schädeltier', 'Raubtiere']","""Ameise"" ist zu ""plazental"" wie ""Katze"" ist zu "
388,DE,Rind,Organismus,Kakerlake,"['Insekt', 'Invertebrata', 'Geschöpf', 'Wildtier', 'Dictyoptera', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Gliederfüßer', 'lebendes_Wesen', 'physische_Entität', 'Lebewesen']","""Rind"" ist zu ""Organismus"" wie ""Kakerlake"" ist zu "
389,DE,Gorilla,Organismus,Mensch,"['Primat', 'Wirbeltier', 'Geschöpf', 'Wildtier', 'Wesen', 'Tier', 'Organismus', 'Fauna', 'Plazentatier', 'Homonide', 'Chordatier', 'Eutheria', 'Säugetier', 'Affe', 'Mammalia', 'lebendes_Wesen', 'höheres_Säugetier', 'Schädeltier', 'physische_Entität', 'Lebewesen', 'Gattung,Menschenaffe']","""Gorilla"" ist zu ""Organismus"" wie ""Mensch"" ist zu "
390,FR,faucon,oiseau,dinde,"['volaille', 'oiseau', 'vertébré', 'créature', 'bête', 'être', 'animal', 'organisme', 'faune', 'chordé', 'volaille_domestique', 'être_animé', 'oiseau_gallin', 'crânien', 'gallinacé', 'être_vivant']","""faucon"" est à ""oiseau"" ce que ""dinde"" est à "
391,FR,buffle,vertébré,tigre,"['félin', 'chat', 'bête', 'animal', 'organisme', 'faune', 'placentaire', 'carnivore', 'chordé', 'félidé', 'euthérien', 'mammifère', 'mammifère_euthérien', 'être_animé', 'mammifère_placentaire', 'crânien', 'grand_chat']","""buffle"" est à ""vertébré"" ce que ""tigre"" est à "
392,FR,papillon,insecte,dinde,"['volaille', 'oiseau', 'vertébré', 'créature', 'bête', 'être', 'animal', 'organisme', 'faune', 'chordé', 'volaille_domestique', 'être_animé', 'oiseau_gallin', 'crânien', 'gallinacé', 'être_vivant']","""papillon"" est à ""insecte"" ce que ""dinde"" est à "
393,FR,poney,organisme,cafard,"['insecte', 'invertébré', 'créature', 'bête', 'insecte_dictyoptère', 'être', 'animal', 'organisme', 'faune', 'arthropode', 'être_animé', 'entité_physique', 'être_vivant']","""poney"" est à ""organisme"" ce que ""cafard"" est à "
394,FR,canard,oiseaux_aquatiques,chèvre,"['bovidé', 'mammifère', 'vertébré', 'ongulé', 'bête', 'être', 'animal', 'organisme', 'faune', 'placentaire', 'artiodactyle', 'chordé', 'euthérien', 'être_animé', 'mammifère_euthérien', 'mammifère_placentaire', 'craniate', 'mammifère_à_sabots', 'ongulés_pourvus_de_dents', 'artiodactyle_mammifère', 'être_vivant']","""canard"" est à ""oiseaux_aquatiques"" ce que ""chèvre"" est à "
395,FR,chacal,animal_domestique,buffle,"['bovidés', 'mammifère', 'bison', 'vache', 'vertébré', 'créature', 'ongulé', 'bête', 'être', 'animal', 'organisme', 'faune', 'placentaire', 'artiodactyle', 'ruminant', 'chordé', 'euthérien', 'bovin', 'être_animé', 'mammifère_euthérien', 'mammifère_placentaire', 'craniate', 'mammifère_physique', 'entité_physique', 'ongulés_pourvus_de_dents', 'artiodactyle_mammifère', 'être_vivant']","""chacal"" est à ""animal_domestique"" ce que ""buffle"" est à "
396,FR,fourmi,insecte,fourmi,"['insecte', 'invertébré', 'créature', 'bête', 'hyménoptère', 'être', 'animal', 'organisme', 'faune', 'arthropode', 'insecte_hyménoptère', 'être_animé', 'hyménoptère_physique', 'entité_physique', 'être_vivant']","""fourmi"" est à ""insecte"" ce que ""fourmi"" est à "
397,FR,chat,organisme,écureuil,"['rongeur', 'vertébré', 'créature', 'bête', 'animal', 'organisme', 'faune', 'placentaire', 'chordé', 'euthérien', 'mammifère', 'mammifère_euthérien', 'être_animé', 'être_vivant', 'mammifère_placentaire', 'crânien']","""chat"" est à ""organisme"" ce que ""écureuil"" est à "
398,FR,chacal,entité_physique,aigle,"['rapace', 'oiseau', 'vertébré', 'créature', 'bête', 'être', 'animal', 'organisme', 'faune', 'chordé', 'être_animé', 'crâniate', 'oiseau_rapace', 'oiseau_de_proie', 'être_vivant']","""chacal"" est à ""entité_physique"" ce que ""aigle"" est à "
399,FR,tigre,organisme,canard,"['volaille', 'oiseau', 'vertébré', 'créature', 'bête', 'être', 'animal', 'organisme', 'faune', 'chordé', 'volaille_domestique', 'oiseaux_aquatiques', 'être_animé', 'oiseau_ansériforme', 'craniate', 'être_vivant']","""tigre"" est à ""organisme"" ce que ""canard"" est à "
400,FR,papillon,organisme,poney,"['bovidé', 'mammifère', 'cheval', 'vertébré', 'créature', 'bête', 'animal', 'organisme', 'faune', 'placentaire', 'euthérien', 'équin', 'équidé', 'être_vivant', 'ongulé_à_doigts', 'être_animé', 'mammifère_euthérien', 'périssodactyle', 'mammifère_placentaire', 'crânien', 'mammifère_à_sabots', 'entité_physique', 'mammifère_périssodactyle', 'equus_caballus']","""papillon"" est à ""organisme"" ce que ""poney"" est à "
401,FR,chien,placentaire,poney,"['bovidé', 'mammifère', 'cheval', 'vertébré', 'créature', 'bête', 'animal', 'organisme', 'faune', 'placentaire', 'euthérien', 'équin', 'équidé', 'être_vivant', 'ongulé_à_doigts', 'être_animé', 'mammifère_euthérien', 'périssodactyle', 'mammifère_placentaire', 'crânien', 'mammifère_à_sabots', 'entité_physique', 'mammifère_périssodactyle', 'equus_caballus']","""chien"" est à ""placentaire"" ce que ""poney"" est à "
402,FR,gorille,faune,oie,"['volaille', 'oiseau', 'vertébré', 'créature', 'bête', 'être', 'animal', 'organisme', 'faune', 'chordé', 'volaille_domestique', 'oiseaux_aquatiques', 'être_animé', 'oiseau_ansériforme', 'crânien', 'être_vivant']","""gorille"" est à ""faune"" ce que ""oie"" est à "
403,FR,renard,carnivore,orangutan,"['primate', 'vertébré', 'créature', 'bête', 'être', 'animal', 'organisme', 'faune', 'placentaire', 'hominidé', 'chordé', 'euthérien', 'mammifère', 'singe', 'être_animé', 'mammifère_euthérien', 'mammifère_placentaire', 'crânien', 'entité_physique', 'être_vivant']","""renard"" est à ""carnivore"" ce que ""orangutan"" est à "
404,FR,papillon,créature,cerf,"['bovidés', 'mammifère', 'vertébré', 'créature', 'ongulé', 'bête', 'être', 'animal', 'organisme', 'faune', 'placentaire', 'artiodactyle', 'ruminant', 'chordé', 'euthérien', 'bovin', 'être_animé', 'mammifère_euthérien', 'mammifère_placentaire', 'craniate', 'mammifère_physique', 'entité_physique', 'ongulés_pourvus_de_dents', 'artiodactyle_mammifère', 'être_vivant']","""papillon"" est à ""créature"" ce que ""cerf"" est à "
405,FR,tigre,faune,coyote,"['canine', 'vertébré', 'créature', 'bête', 'canidé', 'être', 'animal', 'organisme', 'faune', 'placentaire', 'carnivore', 'chordé', 'euthérien', 'mammifère', 'être_animé', 'mammifère_euthérien', 'locomotive', 'mammifère_placentaire', 'craniate', 'animal_domestique', 'entité_physique', 'être_vivant']","""tigre"" est à ""faune"" ce que ""coyote"" est à "
406,FR,gibbon,placentaire,chacal,"['canin', 'vertébré', 'créature', 'bête', 'canidé', 'être', 'animal', 'organisme', 'faune', 'placentaire', 'carnivore', 'chordé', 'euthérien', 'mammifère', 'être_animé', 'mammifère_euthérien', 'locomotive', 'mammifère_placentaire', 'crânien', 'animal_domestique', 'entité_physique', 'être_vivant']","""gibbon"" est à ""placentaire"" ce que ""chacal"" est à "
407,FR,loup,entité_physique,coyote,"['canine', 'vertébré', 'créature', 'bête', 'canidé', 'être', 'animal', 'organisme', 'faune', 'placentaire', 'carnivore', 'chordé', 'euthérien', 'mammifère', 'être_animé', 'mammifère_euthérien', 'locomotive', 'mammifère_placentaire', 'craniate', 'animal_domestique', 'entité_physique', 'être_vivant']","""loup"" est à ""entité_physique"" ce que ""coyote"" est à "
408,FR,faucon,faune,abeille,"['insecte', 'invertébré', 'créature', 'bête', 'hyménoptère', 'être', 'animal', 'organisme', 'faune', 'arthropode', 'insecte_hyménoptère', 'être_animé', 'être_vivant']","""faucon"" est à ""faune"" ce que ""abeille"" est à "
409,FR,chacal,faune,cerf,"['bovidés', 'mammifère', 'vertébré', 'créature', 'ongulé', 'bête', 'être', 'animal', 'organisme', 'faune', 'placentaire', 'artiodactyle', 'ruminant', 'chordé', 'euthérien', 'bovin', 'être_animé', 'mammifère_euthérien', 'mammifère_placentaire', 'craniate', 'mammifère_physique', 'entité_physique', 'ongulés_pourvus_de_dents', 'artiodactyle_mammifère', 'être_vivant']","""chacal"" est à ""faune"" ce que ""cerf"" est à "
410,FR,lion,faune,loup,"['canin', 'vertébré', 'créature', 'bête', 'canidé', 'être', 'animal', 'organisme', 'faune', 'placentaire', 'carnivore', 'chordé', 'euthérien', 'mammifère', 'être_animé', 'mammifère_euthérien', 'locomotive', 'mammifère_placentaire', 'crânien', 'animal_domestique', 'entité_physique', 'être_vivant']","""lion"" est à ""faune"" ce que ""loup"" est à "
411,FR,renard,faune,fourmi,"['insecte', 'invertébré', 'créature', 'bête', 'hyménoptère', 'être', 'animal', 'organisme', 'faune', 'arthropode', 'insecte_hyménoptère', 'être_animé', 'hyménoptère_physique', 'entité_physique', 'être_vivant']","""renard"" est à ""faune"" ce que ""fourmi"" est à "
412,FR,jaguar,carnivore,souris,"['rongeur', 'vertébré', 'créature', 'bête', 'animal', 'organisme', 'faune', 'placentaire', 'chordé', 'euthérien', 'mammifère', 'mammifère_euthérien', 'être_animé', 'être_vivant', 'mammifère_placentaire', 'crânien']","""jaguar"" est à ""carnivore"" ce que ""souris"" est à "
413,FR,hibou,vertébré,chien,"['canin', 'vertébré', 'créature', 'bête', 'canidé', 'être', 'animal', 'organisme', 'faune', 'placentaire', 'carnivore', 'chordé', 'euthérien', 'mammifère', 'être_animé', 'mammifère_euthérien', 'locomotive', 'mammifère_placentaire', 'craniate', 'animal_domestique', 'entité_physique', 'être_vivant']","""hibou"" est à ""vertébré"" ce que ""chien"" est à "
414,FR,poney,faune,papillon,"['insecte', 'créature', 'bête', 'lépidoptère', 'animal', 'organisme', 'faune', 'arthropode', 'insecte_lépidoptère', 'être_animé', 'être_vivant']","""poney"" est à ""faune"" ce que ""papillon"" est à "
415,FR,lion,chat,abeille,"['insecte', 'invertébré', 'créature', 'bête', 'hyménoptère', 'être', 'animal', 'organisme', 'faune', 'arthropode', 'insecte_hyménoptère', 'être_animé', 'être_vivant']","""lion"" est à ""chat"" ce que ""abeille"" est à "
416,FR,léopard,faune,dinde,"['volaille', 'oiseau', 'vertébré', 'créature', 'bête', 'être', 'animal', 'organisme', 'faune', 'chordé', 'volaille_domestique', 'être_animé', 'oiseau_gallin', 'crânien', 'gallinacé', 'être_vivant']","""léopard"" est à ""faune"" ce que ""dinde"" est à "
417,FR,fourmi,placentaire,chat,"['félin', 'bête', 'animal', 'organisme', 'faune', 'placentaire', 'carnivore', 'chordé', 'félidé', 'euthérien', 'mammifère', 'mammifère_euthérien', 'être_animé', 'mammifère_placentaire', 'craniate']","""fourmi"" est à ""placentaire"" ce que ""chat"" est à "
418,FR,vache,organisme,cafard,"['insecte', 'invertébré', 'créature', 'bête', 'insecte_dictyoptère', 'être', 'animal', 'organisme', 'faune', 'arthropode', 'être_animé', 'entité_physique', 'être_vivant']","""vache"" est à ""organisme"" ce que ""cafard"" est à "
419,FR,gorille,organisme,humain_,"['primate', 'vertébré', 'créature', 'bête', 'être', 'animal', 'organisme', 'faune', 'placentaire', 'hominidé', 'chordé', 'euthérien', 'mammifère', 'singe', 'être_animé', 'mammifère_euthérien', 'mammifère_placentaire', 'crânien', 'entité_physique', 'être_vivant']","""gorille"" est à ""organisme"" ce que ""humain_"" est à "
420,ES,halcón,pájaro,pavo,"['ave', 'pájaro', 'vertebrado', 'ave_de_corral', 'criatura', 'bestia', 'ser', 'animal', 'organismo', 'fauna', 'cordado', 'ave_doméstica', 'ser_animado', 'pájaro_galliforme', 'craneado', 'gallinácea', 'ser_vivo']","""halcón"" es a ""pájaro"" como ""pavo"" es a  "
421,ES,búfalo,vertebrado,tigre,"['felino', 'gato', 'bestia', 'animal', 'organismo', 'fauna', 'placentario', 'carnívoro', 'cordado', 'félido', 'euterio', 'mamífero', 'mamífero_euterio', 'ser_animado', 'mamífero_placentario', 'craneado', 'gran_felino', 'ser_vivo']","""búfalo"" es a ""vertebrado"" como ""tigre"" es a  "
422,ES,mariposa,insecto,pavo,"['ave', 'pájaro', 'vertebrado', 'ave_de_corral', 'criatura', 'bestia', 'ser', 'animal', 'organismo', 'fauna', 'cordado', 'ave_doméstica', 'ser_animado', 'pájaro_galliforme', 'craneado', 'gallinácea', 'ser_vivo']","""mariposa"" es a ""insecto"" como ""pavo"" es a  "
423,ES,poni,organismo,cucaracha,"['insecto', 'invertebrado', 'criatura', 'bestia', 'insecto_dictiópero', 'ser', 'animal', 'organismo', 'fauna', 'artrópodo', 'ser_animado', 'entidad_física', 'ser_vivo']","""poni"" es a ""organismo"" como ""cucaracha"" es a  "
424,ES,pato,ave_acuática,cabra,"['bóvido', 'mamífero', 'vertebrado', 'ungulado', 'bestia', 'ser', 'animal', 'organismo', 'fauna', 'placentario', 'artiodáctilo', 'cordado', 'euterio', 'ser_animado', 'mamífero_euterio', 'placental_mammal', 'craneado', 'mamífero_ungulado', 'ungulado_de_dedos_pares', 'ser_vivo']","""pato"" es a ""ave_acuática"" como ""cabra"" es a  "
425,ES,chacal,animal_domesticado,búfalo,"['bóvido', 'mamífero', 'bisón', 'vaca', 'vertebrado', 'criatura', 'ungulado', 'bestia', 'ser', 'animal', 'organismo', 'fauna', 'placentario', 'artiodáctilo', 'rumiante', 'cordado', 'euterio', 'bovino', 'ser_animado', 'mamífero_euterio', 'mamífero_placentario', 'craneado', 'entidad_física', 'ungulado_de_dedos_pares', 'mamífero_artiodáctilo', 'ser_vivo', 'animal_vertebrado']","""chacal"" es a ""animal_domesticado"" como ""búfalo"" es a  "
426,ES,hormiga,insecto,hormiga,"['insecto', 'invertebrado', 'criatura', 'bestia', 'himenóptero', 'ser', 'animal', 'organismo', 'fauna', 'artrópodo', 'insecto_himenóptero', 'ser_animado', 'entidad_física', 'ser_vivo', 'insecto_eusocial']","""hormiga"" es a ""insecto"" como ""hormiga"" es a  "
